[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =34.6151
Longitude  =127.2778
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    13.92  (oC)          !  annual  average  ambient  temperature
amp  =    15.59  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Goheung  2007  144  7.839  20.7  16.5  64.5  2.071
Goheung  2007  145  17.581  27.5  16.5  2.5  4.478
Goheung  2007  146  20.615  27.6  14.3  0.0  5.377
Goheung  2007  147  13.47  28.8  16.0  0.0  4.664
Goheung  2007  148  18.069  20.6  14.5  0.0  3.943
Goheung  2007  149  12.374  25.0  13.5  0.0  3.155
Goheung  2007  150  20.331  25.2  14.3  0.0  4.764
Goheung  2007  151  16.984  24.0  13.6  0.0  3.772
Goheung  2007  152  7.928  18.8  15.3  0.0  2.233
Goheung  2007  153  7.936  18.7  16.1  0.0  2.186
Goheung  2007  154  16.452  25.5  15.8  0.0  4.052
Goheung  2007  155  16.908  25.8  13.3  0.0  3.883
Goheung  2007  156  17.251  25.2  17.2  0.0  4.089
Goheung  2007  157  19.049  26.7  16.5  0.0  4.483
Goheung  2007  158  17.376  28.0  16.7  0.0  4.341
Goheung  2007  159  19.173  26.7  17.7  0.0  4.594
Goheung  2007  160  9.663  23.8  15.8  0.0  2.621
Goheung  2007  161  18.622  25.0  12.3  0.0  4.086
Goheung  2007  162  17.395  26.2  13.6  0.0  3.923
Goheung  2007  163  18.965  26.7  14.0  0.0  4.296
Goheung  2007  164  8.0  22.6  16.2  4.0  2.113
Goheung  2007  165  8.003  22.5  17.1  6.0  2.214
Goheung  2007  166  8.005  21.8  17.2  0.5  2.385
Goheung  2007  167  12.147  27.5  15.1  0.5  4.231
Goheung  2007  168  8.008  23.5  16.3  0.0  2.504
Goheung  2007  169  13.491  27.1  17.1  0.0  3.359
Goheung  2007  170  20.986  27.1  15.3  0.0  4.732
Goheung  2007  171  11.141  26.0  19.8  0.0  2.968
Goheung  2007  172  8.009  25.7  21.3  8.5  2.251
Goheung  2007  173  8.008  24.8  20.1  1.0  2.148
Goheung  2007  174  8.006  22.8  19.6  7.0  2.129
Goheung  2007  175  9.681  26.0  20.7  4.5  2.568
Goheung  2007  176  8.001  23.2  19.3  0.5  2.144
Goheung  2007  177  14.929  29.2  20.5  0.0  3.749
Goheung  2007  178  12.912  28.5  19.8  0.0  3.379
Goheung  2007  179  7.991  25.2  22.3  0.5  2.249
Goheung  2007  180  13.238  28.6  21.7  3.5  3.453
Goheung  2007  181  17.701  28.2  18.3  0.0  4.229
Goheung  2007  182  7.976  22.7  20.2  102.5  2.056
Goheung  2007  183  8.752  26.8  20.7  10.0  2.363
Goheung  2007  184  12.542  28.6  21.5  0.0  3.333
Goheung  2007  185  10.078  26.7  19.5  59.5  2.638
Goheung  2007  186  7.949  26.0  19.7  1.0  2.3
Goheung  2007  187  7.942  21.3  19.0  39.0  2.039
Goheung  2007  188  10.165  28.7  19.5  0.0  2.777
Goheung  2007  189  8.036  24.0  20.7  0.0  2.394
Goheung  2007  190  7.915  22.2  20.2  48.5  2.183
Goheung  2007  191  7.905  24.8  20.0  27.5  2.197
Goheung  2007  192  8.452  24.2  18.8  0.0  2.269
Goheung  2007  193  10.447  28.1  21.0  0.0  2.83
Goheung  2007  194  8.764  26.2  21.8  22.0  2.617
Goheung  2007  195  18.33  28.7  20.8  0.0  5.123
Goheung  2007  196  10.409  26.7  19.7  0.0  2.933
Goheung  2007  197  7.836  24.2  19.5  3.0  2.193
Goheung  2007  198  9.825  27.3  20.5  0.0  2.934
Goheung  2007  199  19.153  29.2  18.0  0.0  4.674
Goheung  2007  200  9.351  30.1  23.7  18.0  2.683
Goheung  2007  201  12.447  29.2  21.7  1.0  3.343
Goheung  2007  202  8.431  27.2  21.2  1.0  2.375
Goheung  2007  203  21.405  30.2  19.3  0.0  5.25
Goheung  2007  204  13.725  29.3  20.2  0.0  3.543
Goheung  2007  205  11.598  31.5  20.0  0.0  3.168
Goheung  2007  206  14.793  32.2  25.2  0.0  4.169
Goheung  2007  207  20.865  34.0  24.6  0.0  5.654
Goheung  2007  208  20.507  33.4  23.6  0.0  5.551
Goheung  2007  209  20.148  33.7  23.5  0.0  5.558
Goheung  2007  210  17.134  33.7  24.0  0.0  4.868
Goheung  2007  211  13.351  31.0  21.5  0.0  3.689
Goheung  2007  212  14.651  30.3  21.6  0.0  3.875
Goheung  2007  213  18.156  31.6  23.0  0.0  4.989
Goheung  2007  214  11.511  34.2  24.2  0.0  3.41
Goheung  2007  215  18.425  33.7  25.2  10.5  5.165
Goheung  2007  216  16.082  31.6  25.1  10.5  4.533
Goheung  2007  217  7.476  26.6  22.5  7.5  2.118
Goheung  2007  218  7.452  26.2  23.0  17.0  2.138
Goheung  2007  219  8.526  28.7  22.3  2.0  2.648
Goheung  2007  220  10.254  30.2  25.0  16.0  3.412
Goheung  2007  221  13.073  30.8  26.6  1.0  4.061
Goheung  2007  222  11.4  30.7  27.0  0.5  3.893
Goheung  2007  223  13.554  29.7  25.8  0.0  4.342
Goheung  2007  224  7.302  28.3  24.2  81.0  2.775
Goheung  2007  225  7.275  27.5  24.6  53.0  2.367
Goheung  2007  226  9.206  29.6  23.7  21.5  3.005
Goheung  2007  227  13.629  30.6  23.6  1.5  3.746
Goheung  2007  228  13.158  32.6  23.6  0.0  3.617
Goheung  2007  229  19.077  34.2  23.5  0.0  5.063
Goheung  2007  230  17.947  33.4  22.8  0.0  4.728
Goheung  2007  231  16.496  33.2  22.2  0.0  4.356
Goheung  2007  232  12.57  33.0  23.2  0.0  3.439
Goheung  2007  233  19.307  33.2  23.7  0.0  5.115
Goheung  2007  234  10.77  32.5  23.1  2.5  2.931
Goheung  2007  235  16.411  31.3  22.8  0.0  4.255
Goheung  2007  236  18.928  32.7  22.8  0.0  4.861
Goheung  2007  237  14.387  32.9  22.2  0.0  3.808
Goheung  2007  238  15.084  33.5  24.0  5.5  4.115
Goheung  2007  239  18.009  32.7  23.6  0.0  4.791
Goheung  2007  240  8.405  31.7  24.7  8.0  2.484
Goheung  2007  241  6.78  26.5  23.7  49.5  1.918
Goheung  2007  242  6.745  25.6  22.2  2.0  1.947
Goheung  2007  243  6.71  26.0  21.8  0.5  2.199
Goheung  2007  244  6.674  23.3  18.8  51.0  1.773
Goheung  2007  245  6.743  24.1  19.8  0.5  1.894
Goheung  2007  246  7.542  27.2  20.2  0.5  2.062
Goheung  2007  247  6.564  24.0  19.7  27.0  1.905
Goheung  2007  248  6.527  22.5  19.7  31.0  1.788
Goheung  2007  249  6.49  23.2  20.1  34.0  1.795
Goheung  2007  250  8.001  25.1  18.5  0.5  2.042
Goheung  2007  251  16.61  28.0  16.7  0.0  3.94
Goheung  2007  252  12.844  27.7  16.7  0.0  3.079
Goheung  2007  253  17.493  30.7  15.6  0.0  3.789
Goheung  2007  254  11.398  30.7  15.3  0.0  2.631
Goheung  2007  255  13.985  29.6  16.0  0.0  3.206
Goheung  2007  256  12.905  29.7  18.2  0.0  3.361
Goheung  2007  257  6.176  26.2  21.1  71.5  1.912
Goheung  2007  258  6.136  27.6  22.1  132.0  1.707
Goheung  2007  259  6.095  23.7  21.2  239.0  1.826
Goheung  2007  260  15.245  28.2  19.0  2.5  3.517
Goheung  2007  261  7.406  27.6  21.7  1.0  2.374
Goheung  2007  262  7.657  30.2  23.3  1.0  2.726
Goheung  2007  263  8.991  29.8  26.6  0.0  3.464
Goheung  2007  264  12.478  30.5  21.8  2.0  3.23
Goheung  2007  265  7.903  28.2  20.6  0.0  2.24
Goheung  2007  266  5.803  23.2  20.5  4.5  2.013
Goheung  2007  267  5.761  23.2  19.7  0.0  1.628
Goheung  2007  268  12.393  29.3  20.2  0.0  2.959
Goheung  2007  269  14.151  28.2  18.5  0.0  3.189
Goheung  2007  270  15.509  28.8  17.2  0.0  3.422
Goheung  2007  271  5.876  26.2  19.1  0.0  1.848
Goheung  2007  272  5.927  24.5  18.2  0.0  2.016
Goheung  2007  273  5.504  24.0  19.7  0.0  1.91
Goheung  2007  274  8.379  26.2  17.1  0.0  1.944
Goheung  2007  275  13.569  28.0  15.0  0.0  2.736
Goheung  2007  276  9.571  27.1  17.2  0.0  2.189
Goheung  2007  277  12.476  28.7  17.0  0.0  2.692
Goheung  2007  278  13.229  27.3  18.5  0.0  3.034
Goheung  2007  279  14.525  26.5  18.1  0.0  3.556
Goheung  2007  280  5.203  22.2  18.1  36.0  1.47
Goheung  2007  281  5.614  22.1  15.6  4.0  1.531
Goheung  2007  282  12.265  24.7  13.0  0.0  2.419
Goheung  2007  283  12.545  25.7  12.3  0.0  2.391
Goheung  2007  284  14.075  24.2  12.6  0.0  2.86
Goheung  2007  285  6.058  22.5  10.8  0.0  1.49
Goheung  2007  286  6.807  24.2  12.1  0.0  1.539
Goheung  2007  287  13.452  23.1  10.1  0.0  2.612
Goheung  2007  288  10.033  23.2  9.0  0.0  1.813
Goheung  2007  289  12.666  22.8  9.3  0.0  2.192
Goheung  2007  290  13.361  22.6  7.3  0.0  2.068
Goheung  2007  291  11.98  22.7  6.8  0.0  1.863
Goheung  2007  292  11.041  19.3  10.1  0.0  2.253
Goheung  2007  293  12.159  15.0  6.8  0.0  2.606
Goheung  2007  294  12.077  20.6  6.0  0.0  2.071
Goheung  2007  295  10.899  22.2  5.6  0.0  1.706
Goheung  2007  296  12.5  23.7  6.6  0.0  1.857
Goheung  2007  297  12.249  23.8  9.1  0.0  2.039
Goheung  2007  298  5.121  20.2  14.5  34.0  1.247
Goheung  2007  299  9.694  22.8  12.1  18.0  1.845
Goheung  2007  300  12.084  23.2  10.5  0.0  2.004
Goheung  2007  301  9.233  22.6  8.3  0.0  1.665
Goheung  2007  302  9.816  18.0  10.3  0.0  2.162
Goheung  2007  303  8.459  18.5  7.1  1.0  1.288
Goheung  2007  304  5.755  17.3  5.5  0.0  1.104
Goheung  2007  305  8.658  16.3  9.6  0.0  2.227
Goheung  2007  306  11.053  16.3  3.2  0.0  1.782
Goheung  2007  307  11.216  18.1  2.2  0.0  1.415
Goheung  2007  308  8.322  18.2  3.9  0.0  1.247
Goheung  2007  309  4.057  16.8  10.1  0.0  1.065
Goheung  2007  310  4.566  18.2  6.0  0.0  1.041
Goheung  2007  311  10.772  21.7  4.8  0.0  1.395
Goheung  2007  312  8.863  21.6  5.8  0.0  1.19
Goheung  2007  313  9.034  21.2  6.4  0.0  1.411
Goheung  2007  314  8.824  16.8  6.5  0.0  1.821
Goheung  2007  315  9.597  16.2  7.5  0.0  1.949
Goheung  2007  316  10.288  16.7  3.4  0.0  1.374
Goheung  2007  317  8.957  17.5  2.0  0.0  1.097
Goheung  2007  318  8.679  19.1  2.0  0.0  1.051
Goheung  2007  319  6.927  17.2  6.3  0.0  1.386
Goheung  2007  320  7.546  13.8  1.6  0.0  1.775
Goheung  2007  321  9.404  13.8  1.7  0.0  1.752
Goheung  2007  322  9.351  10.5  0.1  0.0  1.945
Goheung  2007  323  9.661  9.3  -3.9  0.0  1.084
Goheung  2007  324  9.609  10.8  -1.7  0.5  1.571
Goheung  2007  325  7.691  13.3  -3.0  0.0  0.992
Goheung  2007  326  9.438  13.1  -3.0  0.0  0.894
Goheung  2007  327  9.533  15.6  -1.0  0.0  0.892
Goheung  2007  328  9.203  16.8  1.0  0.0  0.98
Goheung  2007  329  9.301  16.2  -2.0  0.0  0.868
Goheung  2007  330  4.332  17.0  1.3  0.0  1.249
Goheung  2007  331  4.169  9.8  2.7  0.0  1.676
Goheung  2007  332  9.247  14.1  -4.8  0.0  0.774
Goheung  2007  333  9.209  16.2  -2.0  0.0  1.198
Goheung  2007  334  9.034  10.1  1.1  0.0  1.472
Goheung  2007  335  9.068  12.0  1.7  0.0  1.423
Goheung  2007  336  4.416  12.6  1.1  10.0  0.711
Goheung  2007  337  7.217  10.6  0.8  0.0  1.146
Goheung  2007  338  6.301  6.5  -0.5  0.0  1.279
Goheung  2007  339  8.605  7.6  -0.5  0.0  1.237
Goheung  2007  340  3.328  6.6  -3.2  0.5  0.655
Goheung  2007  341  5.902  9.8  0.8  0.0  1.114
Goheung  2007  342  8.398  10.5  -1.5  0.0  1.221
Goheung  2007  343  8.243  11.1  -2.5  0.0  0.858
Goheung  2007  344  3.693  10.5  -3.0  0.5  0.651
Goheung  2007  345  5.575  14.8  5.3  0.5  0.83
Goheung  2007  346  3.272  8.8  3.7  8.5  0.604
Goheung  2007  347  5.487  9.1  2.7  0.0  1.43
Goheung  2007  348  5.412  8.3  -2.0  0.0  1.089
Goheung  2007  349  6.346  10.8  -2.9  0.0  0.909
Goheung  2007  350  8.622  8.8  -2.0  0.0  1.111
Goheung  2007  351  8.079  10.1  -0.8  0.0  0.837
Goheung  2007  352  7.806  10.3  -2.2  0.0  0.901
Goheung  2007  353  7.334  9.8  -2.5  0.0  0.708
Goheung  2007  354  8.607  13.0  -3.0  0.0  0.628
Goheung  2007  355  3.245  8.1  0.6  7.5  0.646
Goheung  2007  356  3.648  13.1  2.5  0.0  1.043
Goheung  2007  357  7.273  11.8  0.5  0.0  0.956
Goheung  2007  358  5.6  10.6  -2.2  0.0  0.968
Goheung  2007  359  8.226  13.5  6.4  0.0  1.366
Goheung  2007  360  8.639  16.0  3.5  0.0  1.141
Goheung  2007  361  4.274  13.6  3.5  8.0  0.854
Goheung  2007  362  3.743  12.3  6.5  1.0  0.912
Goheung  2007  363  4.898  7.5  1.3  0.0  1.419
Goheung  2007  364  5.18  3.0  -0.5  1.0  1.119
Goheung  2007  365  4.04  3.0  -1.2  0.0  0.943
Goheung  2008  1  4.662  1.8  -1.5  0.0  0.967
Goheung  2008  2  7.806  5.3  -3.5  0.0  1.122
Goheung  2008  3  6.464  8.4  -3.5  0.0  0.892
Goheung  2008  4  8.878  9.8  -4.0  0.0  0.76
Goheung  2008  5  8.768  10.1  -2.8  0.0  0.986
Goheung  2008  6  8.866  12.6  -2.8  0.0  0.698
Goheung  2008  7  8.69  13.7  -0.7  0.0  1.025
Goheung  2008  8  5.332  9.8  0.3  0.0  0.845
Goheung  2008  9  9.103  12.9  -2.7  0.0  0.729
Goheung  2008  10  7.329  13.6  -2.6  0.0  0.755
Goheung  2008  11  3.446  10.5  6.4  17.5  0.928
Goheung  2008  12  3.464  7.5  4.3  14.5  0.582
Goheung  2008  13  5.315  5.5  0.3  0.0  1.157
Goheung  2008  14  9.161  7.2  -2.8  0.0  0.943
Goheung  2008  15  7.359  7.6  -4.8  0.0  1.216
Goheung  2008  16  9.25  3.6  -4.1  0.0  1.509
Goheung  2008  17  8.367  4.3  -10.1  0.0  0.867
Goheung  2008  18  8.339  5.5  -5.9  0.0  1.344
Goheung  2008  19  4.049  6.2  -5.8  0.0  0.948
Goheung  2008  20  3.64  5.8  3.4  9.0  0.783
Goheung  2008  21  3.666  5.6  3.7  1.0  0.796
Goheung  2008  22  3.692  5.4  3.5  4.5  0.685
Goheung  2008  23  4.75  4.5  -1.5  0.0  1.002
Goheung  2008  24  9.964  2.0  -4.4  0.0  1.382
Goheung  2008  25  9.652  4.2  -4.1  0.0  1.195
Goheung  2008  26  5.972  6.8  -3.6  0.0  1.011
Goheung  2008  27  9.997  8.6  -5.7  0.0  0.949
Goheung  2008  28  3.863  4.6  -2.0  0.5  0.802
Goheung  2008  29  6.553  6.4  -0.3  0.0  1.502
Goheung  2008  30  7.744  5.1  -2.5  0.0  1.47
Goheung  2008  31  10.639  4.5  -3.4  0.0  1.439
Goheung  2008  32  9.628  6.7  -6.8  0.0  1.191
Goheung  2008  33  4.489  5.7  -1.5  0.0  0.819
Goheung  2008  34  8.118  6.9  -1.4  0.0  1.58
Goheung  2008  35  10.767  7.2  -2.9  0.0  1.541
Goheung  2008  36  8.549  5.0  -3.5  0.0  1.497
Goheung  2008  37  11.073  5.5  -3.1  0.0  1.496
Goheung  2008  38  11.388  5.2  -3.3  0.0  1.585
Goheung  2008  39  11.466  6.8  -5.7  0.0  1.402
Goheung  2008  40  9.363  4.1  -4.7  0.0  1.173
Goheung  2008  41  11.218  10.9  -7.2  0.0  1.298
Goheung  2008  42  10.07  10.9  -5.0  0.0  1.608
Goheung  2008  43  11.128  2.0  -4.8  0.0  1.87
Goheung  2008  44  12.116  3.1  -7.2  0.0  1.747
Goheung  2008  45  12.2  6.8  -6.4  0.0  1.485
Goheung  2008  46  12.368  6.3  -2.8  0.0  2.129
Goheung  2008  47  12.454  6.4  -4.5  0.0  1.804
Goheung  2008  48  12.032  6.3  -6.0  0.0  1.497
Goheung  2008  49  12.541  8.9  -8.3  0.0  1.314
Goheung  2008  50  12.885  9.3  -4.2  0.0  1.927
Goheung  2008  51  12.542  12.0  -2.6  0.0  2.017
Goheung  2008  52  12.628  12.7  -5.7  0.0  1.592
Goheung  2008  53  11.495  13.6  -2.9  0.0  1.6
Goheung  2008  54  13.327  8.9  -3.5  0.0  2.38
Goheung  2008  55  13.505  8.1  -8.3  0.0  1.496
Goheung  2008  56  4.915  7.5  -3.4  0.5  1.029
Goheung  2008  57  7.719  5.7  0.7  12.0  1.297
Goheung  2008  58  13.419  10.4  -1.9  0.0  2.216
Goheung  2008  59  14.049  11.4  -2.7  0.0  1.944
Goheung  2008  60  11.877  13.4  -1.6  0.0  1.828
Goheung  2008  61  14.323  11.5  -0.9  0.0  2.278
Goheung  2008  62  8.56  14.8  -1.2  0.0  1.722
Goheung  2008  63  8.345  9.1  1.6  0.0  2.042
Goheung  2008  64  12.935  9.6  -2.6  0.0  2.065
Goheung  2008  65  14.691  11.7  -4.1  0.0  1.96
Goheung  2008  66  11.887  11.9  -4.1  0.0  1.706
Goheung  2008  67  15.061  12.3  -1.3  0.0  2.401
Goheung  2008  68  13.643  13.4  -4.8  0.0  1.924
Goheung  2008  69  5.671  9.5  1.1  1.0  1.163
Goheung  2008  70  15.334  15.1  1.3  0.0  2.525
Goheung  2008  71  14.085  18.9  1.4  0.0  2.092
Goheung  2008  72  14.169  16.4  2.2  0.0  2.056
Goheung  2008  73  6.429  16.9  6.5  1.0  1.342
Goheung  2008  74  15.789  17.9  4.4  0.5  2.601
Goheung  2008  75  15.78  16.4  2.8  0.0  2.496
Goheung  2008  76  13.617  17.7  3.4  0.0  2.807
Goheung  2008  77  16.053  18.5  -0.2  0.0  2.46
Goheung  2008  78  6.07  15.2  1.9  1.5  1.387
Goheung  2008  79  11.764  19.4  8.0  4.5  2.271
Goheung  2008  80  16.409  17.6  3.2  0.0  2.761
Goheung  2008  81  16.294  15.0  0.8  0.0  2.553
