[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =35.9744
Longitude  =128.9537
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    13.13  (oC)          !  annual  average  ambient  temperature
amp  =    17.54  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Yeongcheon  2007  114  15.597  19.7  4.5  0.0  3.034
Yeongcheon  2007  115  18.889  22.3  8.8  0.0  4.542
Yeongcheon  2007  116  19.371  25.1  4.0  0.0  3.949
Yeongcheon  2007  117  15.292  23.7  5.4  0.0  3.294
Yeongcheon  2007  118  19.901  25.2  5.8  0.0  5.137
Yeongcheon  2007  119  19.729  27.2  12.3  0.0  6.153
Yeongcheon  2007  120  9.848  22.6  10.8  3.5  3.102
Yeongcheon  2007  121  8.131  17.1  11.3  20.0  1.777
Yeongcheon  2007  122  19.202  25.2  10.6  0.0  4.395
Yeongcheon  2007  123  17.709  25.6  6.9  0.0  3.898
Yeongcheon  2007  124  17.746  27.7  8.1  0.0  4.06
Yeongcheon  2007  125  18.769  24.7  10.1  0.0  3.96
Yeongcheon  2007  126  11.668  18.2  10.8  0.0  2.613
Yeongcheon  2007  127  19.829  29.7  7.0  0.0  4.909
Yeongcheon  2007  128  17.773  32.9  10.6  0.0  5.048
Yeongcheon  2007  129  17.034  24.8  8.8  13.0  3.659
Yeongcheon  2007  130  19.819  24.1  9.1  0.0  4.01
Yeongcheon  2007  131  19.96  26.7  6.5  0.0  4.144
Yeongcheon  2007  132  7.631  16.5  13.3  7.0  1.953
Yeongcheon  2007  133  20.792  26.0  11.3  0.0  5.103
Yeongcheon  2007  134  18.721  28.2  8.6  0.0  4.606
Yeongcheon  2007  135  18.968  26.7  10.1  0.0  4.088
Yeongcheon  2007  136  7.82  21.0  10.8  11.5  1.888
Yeongcheon  2007  137  18.243  25.8  13.5  0.0  4.888
Yeongcheon  2007  138  19.484  26.2  11.3  0.0  4.581
Yeongcheon  2007  139  15.297  22.0  11.6  1.5  3.326
Yeongcheon  2007  140  18.974  23.5  12.5  0.0  3.979
Yeongcheon  2007  141  18.662  24.8  9.1  0.0  3.992
Yeongcheon  2007  142  21.233  29.7  5.9  0.0  4.58
Yeongcheon  2007  143  19.255  27.5  10.0  0.0  4.55
Yeongcheon  2007  144  16.387  27.1  14.5  13.5  3.962
Yeongcheon  2007  145  18.957  28.7  16.7  6.5  5.166
Yeongcheon  2007  146  18.64  31.7  16.8  0.0  5.728
Yeongcheon  2007  147  17.433  28.2  14.8  0.0  4.504
Yeongcheon  2007  148  17.892  19.6  13.1  0.0  3.848
Yeongcheon  2007  149  16.35  28.2  10.3  2.5  3.61
Yeongcheon  2007  150  18.585  24.7  14.1  1.0  3.966
Yeongcheon  2007  151  18.931  22.8  12.8  0.0  3.903
Yeongcheon  2007  152  13.94  21.2  11.6  0.0  3.072
Yeongcheon  2007  153  11.727  19.7  11.8  0.0  2.777
Yeongcheon  2007  154  19.185  24.5  14.6  0.0  4.29
Yeongcheon  2007  155  17.193  28.7  12.6  0.0  4.175
Yeongcheon  2007  156  18.425  30.7  19.3  0.0  5.243
Yeongcheon  2007  157  19.433  30.7  18.8  0.0  5.549
Yeongcheon  2007  158  17.661  29.5  18.6  0.0  5.288
Yeongcheon  2007  159  18.112  27.7  15.6  9.5  4.501
Yeongcheon  2007  160  14.782  21.3  14.1  7.5  3.333
Yeongcheon  2007  161  18.457  24.7  13.3  0.0  4.04
Yeongcheon  2007  162  19.018  31.2  11.8  0.0  4.507
Yeongcheon  2007  163  19.8  32.2  16.1  0.0  5.049
Yeongcheon  2007  164  11.575  26.2  15.3  0.0  3.077
Yeongcheon  2007  165  9.687  22.8  17.6  9.5  2.525
Yeongcheon  2007  166  15.249  23.6  15.1  0.0  3.694
Yeongcheon  2007  167  21.477  26.5  10.3  0.0  5.376
Yeongcheon  2007  168  11.694  23.0  14.6  2.5  3.024
Yeongcheon  2007  169  21.699  30.7  13.0  0.0  4.972
Yeongcheon  2007  170  21.699  26.3  11.8  0.0  4.664
Yeongcheon  2007  171  17.585  32.5  16.7  0.0  4.643
Yeongcheon  2007  172  12.805  30.0  19.8  24.5  3.519
Yeongcheon  2007  173  10.136  23.7  17.2  14.5  2.533
Yeongcheon  2007  174  13.023  27.5  15.8  10.0  3.107
Yeongcheon  2007  175  8.244  22.5  16.7  28.0  2.145
Yeongcheon  2007  176  14.128  28.1  19.5  0.0  3.639
Yeongcheon  2007  177  17.678  28.7  20.0  0.0  4.367
Yeongcheon  2007  178  17.562  33.0  18.6  0.0  4.624
Yeongcheon  2007  179  16.002  31.0  22.3  7.0  4.382
Yeongcheon  2007  180  15.995  31.3  22.3  7.0  4.647
Yeongcheon  2007  181  16.877  26.7  20.6  0.0  4.272
Yeongcheon  2007  182  8.214  21.1  18.7  38.0  2.057
Yeongcheon  2007  183  11.758  26.8  19.7  3.5  2.995
Yeongcheon  2007  184  15.632  28.7  21.0  0.0  3.972
Yeongcheon  2007  185  8.858  24.6  19.2  18.0  2.32
Yeongcheon  2007  186  15.725  29.6  18.7  0.0  3.992
Yeongcheon  2007  187  19.705  28.1  18.2  0.0  4.748
Yeongcheon  2007  188  18.474  27.6  20.0  0.0  4.552
Yeongcheon  2007  189  15.138  26.7  19.6  0.0  3.739
Yeongcheon  2007  190  9.366  24.0  18.0  24.0  2.437
Yeongcheon  2007  191  7.916  22.8  18.7  34.5  2.057
Yeongcheon  2007  192  12.775  24.1  19.1  0.0  3.151
Yeongcheon  2007  193  16.746  31.3  19.2  0.0  4.295
Yeongcheon  2007  194  8.987  24.0  19.2  3.5  2.366
Yeongcheon  2007  195  13.066  24.2  18.3  3.0  3.645
Yeongcheon  2007  196  19.462  29.5  16.2  0.0  4.64
Yeongcheon  2007  197  8.615  23.2  17.2  3.5  2.18
Yeongcheon  2007  198  9.594  26.3  19.3  0.0  2.615
Yeongcheon  2007  199  19.295  32.7  17.3  0.0  4.836
Yeongcheon  2007  200  7.797  27.8  19.8  3.5  2.245
Yeongcheon  2007  201  10.318  25.3  19.5  35.5  2.657
Yeongcheon  2007  202  8.095  24.7  19.5  0.5  2.18
Yeongcheon  2007  203  12.596  29.0  19.8  3.5  3.206
Yeongcheon  2007  204  16.541  31.1  19.2  4.5  4.236
Yeongcheon  2007  205  12.555  30.1  23.2  0.5  3.391
Yeongcheon  2007  206  18.253  33.9  22.7  0.0  5.001
Yeongcheon  2007  207  19.876  34.4  22.8  0.0  5.544
Yeongcheon  2007  208  20.068  35.5  22.7  0.0  5.647
Yeongcheon  2007  209  18.502  33.7  24.8  0.0  5.61
Yeongcheon  2007  210  14.963  34.2  20.7  9.0  3.977
Yeongcheon  2007  211  18.334  29.2  19.7  0.0  4.451
Yeongcheon  2007  212  18.741  33.0  19.8  0.0  4.821
Yeongcheon  2007  213  18.162  34.4  21.2  0.0  5.044
Yeongcheon  2007  214  16.818  35.2  22.8  0.0  4.715
Yeongcheon  2007  215  13.947  35.0  22.8  28.5  4.031
Yeongcheon  2007  216  17.189  34.0  22.6  0.0  4.744
Yeongcheon  2007  217  9.853  29.3  23.7  0.5  2.856
Yeongcheon  2007  218  9.499  28.6  22.1  3.5  2.614
Yeongcheon  2007  219  10.45  28.3  22.0  42.5  2.787
Yeongcheon  2007  220  7.488  25.6  21.3  52.0  2.03
Yeongcheon  2007  221  12.993  31.7  23.6  0.0  3.582
Yeongcheon  2007  222  17.076  33.5  23.0  0.0  4.616
Yeongcheon  2007  223  18.658  33.9  21.1  0.0  5.008
Yeongcheon  2007  224  10.296  28.7  24.2  0.0  3.095
Yeongcheon  2007  225  13.607  31.1  24.0  7.5  3.62
Yeongcheon  2007  226  9.475  30.3  25.1  2.0  2.816
Yeongcheon  2007  227  15.465  33.5  23.2  0.5  4.113
Yeongcheon  2007  228  18.321  35.2  21.2  0.0  4.821
Yeongcheon  2007  229  19.236  36.5  22.3  0.0  5.173
Yeongcheon  2007  230  18.328  35.5  22.2  0.0  4.898
Yeongcheon  2007  231  14.965  34.7  22.7  0.0  4.11
Yeongcheon  2007  232  18.437  34.4  23.0  0.0  4.92
Yeongcheon  2007  233  17.637  35.5  24.6  0.0  5.205
Yeongcheon  2007  234  12.698  31.3  23.7  28.0  3.412
Yeongcheon  2007  235  17.74  32.7  22.8  0.0  4.538
Yeongcheon  2007  236  16.308  34.5  21.7  0.0  4.26
Yeongcheon  2007  237  17.519  35.7  22.6  0.0  4.721
Yeongcheon  2007  238  14.828  35.2  22.2  0.5  4.008
Yeongcheon  2007  239  13.199  33.0  23.5  3.0  3.532
Yeongcheon  2007  240  11.68  30.8  21.1  44.5  2.946
Yeongcheon  2007  241  6.719  22.8  17.8  24.5  1.629
Yeongcheon  2007  242  6.683  23.3  18.1  20.0  1.767
Yeongcheon  2007  243  12.677  26.2  18.2  1.0  2.946
Yeongcheon  2007  244  6.608  20.2  17.6  90.0  1.542
Yeongcheon  2007  245  6.57  22.2  18.1  5.0  1.67
Yeongcheon  2007  246  12.72  25.5  18.6  0.0  2.905
Yeongcheon  2007  247  7.008  23.2  17.5  28.5  1.74
Yeongcheon  2007  248  6.864  21.7  17.7  10.0  1.768
Yeongcheon  2007  249  7.437  22.7  18.0  19.5  1.906
Yeongcheon  2007  250  12.183  26.2  17.7  12.5  2.812
Yeongcheon  2007  251  14.46  27.8  17.8  1.0  3.292
Yeongcheon  2007  252  14.899  28.0  16.7  0.0  3.397
Yeongcheon  2007  253  16.14  30.7  13.6  0.0  3.517
Yeongcheon  2007  254  14.557  29.2  15.5  0.0  3.28
Yeongcheon  2007  255  15.789  28.5  15.3  0.0  3.387
Yeongcheon  2007  256  12.319  27.7  15.1  0.0  2.759
Yeongcheon  2007  257  6.187  22.6  17.2  31.0  1.503
Yeongcheon  2007  258  6.046  22.2  19.5  24.0  1.478
Yeongcheon  2007  259  6.398  23.7  18.8  44.0  1.692
Yeongcheon  2007  260  7.042  24.5  20.0  7.0  1.961
Yeongcheon  2007  261  6.309  23.2  19.7  0.0  1.788
Yeongcheon  2007  262  13.773  32.5  21.7  0.0  3.471
Yeongcheon  2007  263  13.309  32.4  21.5  0.0  3.585
Yeongcheon  2007  264  13.814  32.4  23.0  0.0  3.655
Yeongcheon  2007  265  9.114  25.8  19.1  0.5  2.615
Yeongcheon  2007  266  5.7  22.2  18.2  0.5  1.921
Yeongcheon  2007  267  6.706  21.7  17.2  18.5  1.6
Yeongcheon  2007  268  14.163  26.3  16.3  0.0  2.871
Yeongcheon  2007  269  12.566  26.3  14.6  0.0  2.591
Yeongcheon  2007  270  14.56  30.0  15.6  0.0  3.328
Yeongcheon  2007  271  6.042  23.2  18.0  1.5  1.592
Yeongcheon  2007  272  7.393  23.0  16.6  0.0  1.871
Yeongcheon  2007  273  6.226  21.2  15.6  0.5  1.471
Yeongcheon  2007  274  9.87  24.5  15.6  0.0  2.068
Yeongcheon  2007  275  9.987  25.7  15.8  0.0  2.135
Yeongcheon  2007  276  8.091  25.5  17.0  0.0  1.835
Yeongcheon  2007  277  6.122  23.2  16.6  0.0  1.474
Yeongcheon  2007  278  13.581  24.7  13.3  0.0  2.624
Yeongcheon  2007  279  14.032  24.7  11.1  0.0  2.583
Yeongcheon  2007  280  9.465  27.3  10.6  1.5  1.895
Yeongcheon  2007  281  7.973  22.2  14.5  2.0  1.856
Yeongcheon  2007  282  12.341  22.7  9.3  0.0  2.263
Yeongcheon  2007  283  9.615  21.8  10.6  0.0  1.808
Yeongcheon  2007  284  7.794  21.7  10.6  0.0  1.735
Yeongcheon  2007  285  7.908  22.6  12.5  0.0  1.59
Yeongcheon  2007  286  9.58  22.6  11.0  0.0  1.777
Yeongcheon  2007  287  9.423  22.2  11.3  0.5  1.788
Yeongcheon  2007  288  11.152  19.7  8.8  0.0  1.707
Yeongcheon  2007  289  10.306  21.3  7.5  0.0  1.634
Yeongcheon  2007  290  11.501  21.2  7.0  0.0  1.726
Yeongcheon  2007  291  9.231  20.1  4.9  0.0  1.528
Yeongcheon  2007  292  8.827  19.7  6.5  0.0  1.993
Yeongcheon  2007  293  12.586  12.1  4.0  0.0  2.631
Yeongcheon  2007  294  12.084  19.2  5.0  0.0  2.289
Yeongcheon  2007  295  10.436  21.5  5.4  0.0  1.792
Yeongcheon  2007  296  10.85  21.7  4.4  0.0  1.547
Yeongcheon  2007  297  8.823  23.3  6.4  0.0  1.39
Yeongcheon  2007  298  4.881  19.0  9.0  4.5  1.006
Yeongcheon  2007  299  4.277  16.7  9.3  20.0  0.898
Yeongcheon  2007  300  11.417  20.1  6.0  0.0  1.535
Yeongcheon  2007  301  8.719  20.2  2.5  0.0  1.293
Yeongcheon  2007  302  8.654  16.5  6.8  0.0  1.919
Yeongcheon  2007  303  8.511  18.2  2.9  0.0  1.194
Yeongcheon  2007  304  7.669  19.6  1.5  0.0  1.25
Yeongcheon  2007  305  8.85  14.5  5.3  0.0  2.175
Yeongcheon  2007  306  10.863  15.3  0.5  0.0  1.489
Yeongcheon  2007  307  10.787  17.6  -0.6  0.0  1.185
Yeongcheon  2007  308  7.517  18.5  0.3  0.0  0.969
Yeongcheon  2007  309  3.907  14.6  5.0  0.0  0.754
Yeongcheon  2007  310  5.227  17.7  4.3  0.0  0.88
Yeongcheon  2007  311  8.699  20.2  1.3  0.0  0.993
Yeongcheon  2007  312  7.821  20.2  1.2  0.0  0.989
Yeongcheon  2007  313  7.914  19.8  3.5  0.0  1.016
Yeongcheon  2007  314  7.638  15.6  5.1  0.0  1.626
Yeongcheon  2007  315  9.413  14.6  2.4  0.0  1.662
Yeongcheon  2007  316  9.351  15.5  -1.2  0.0  1.03
Yeongcheon  2007  317  8.857  17.1  -2.5  0.0  1.122
Yeongcheon  2007  318  7.578  17.2  1.0  0.0  0.876
Yeongcheon  2007  319  5.382  16.2  0.6  0.0  0.775
Yeongcheon  2007  320  8.121  13.6  -2.2  0.0  1.3
Yeongcheon  2007  321  8.849  12.3  -3.0  0.0  1.597
Yeongcheon  2007  322  7.458  8.8  -3.0  0.0  2.202
Yeongcheon  2007  323  7.833  7.1  -7.9  0.0  0.913
Yeongcheon  2007  324  8.206  7.1  -5.0  0.0  1.654
Yeongcheon  2007  325  6.701  10.3  -6.8  0.0  1.165
Yeongcheon  2007  326  7.838  11.0  -5.9  0.0  0.85
Yeongcheon  2007  327  5.318  13.5  -4.9  0.0  0.573
Yeongcheon  2007  328  5.836  14.5  -2.2  0.0  0.805
Yeongcheon  2007  329  6.759  15.6  -5.3  0.0  0.714
Yeongcheon  2007  330  5.434  16.2  -3.9  0.0  1.06
Yeongcheon  2007  331  3.918  9.6  -1.3  0.0  1.418
Yeongcheon  2007  332  7.199  13.1  -7.0  0.0  0.666
Yeongcheon  2007  333  4.413  15.3  -2.0  0.0  0.755
Yeongcheon  2007  334  7.537  10.1  -0.2  0.0  1.808
Yeongcheon  2007  335  7.106  10.0  -1.6  0.0  1.356
Yeongcheon  2007  336  3.222  8.1  -2.7  8.5  0.531
Yeongcheon  2007  337  6.719  8.1  -0.4  0.0  1.28
Yeongcheon  2007  338  6.761  4.6  -2.7  0.0  1.348
Yeongcheon  2007  339  7.067  4.9  -3.7  0.0  1.41
Yeongcheon  2007  340  3.43  6.1  -4.1  0.0  0.761
Yeongcheon  2007  341  5.319  7.6  -4.5  0.0  0.84
Yeongcheon  2007  342  7.069  7.1  -3.7  0.0  1.157
Yeongcheon  2007  343  6.79  8.8  -6.3  0.0  0.782
Yeongcheon  2007  344  4.233  9.0  -6.9  0.0  0.497
Yeongcheon  2007  345  3.248  10.6  2.7  2.5  0.57
Yeongcheon  2007  346  3.111  7.5  -1.2  0.0  0.551
Yeongcheon  2007  347  3.882  6.9  0.2  0.0  1.294
Yeongcheon  2007  348  6.918  5.9  -2.0  0.0  1.381
Yeongcheon  2007  349  5.551  7.5  -7.1  0.0  0.794
Yeongcheon  2007  350  6.514  6.4  -4.0  0.0  0.862
Yeongcheon  2007  351  5.347  8.8  -3.2  0.0  0.991
Yeongcheon  2007  352  4.956  6.5  -2.2  0.0  1.04
Yeongcheon  2007  353  5.728  6.9  -6.0  0.0  0.844
Yeongcheon  2007  354  5.341  10.5  -7.8  0.0  0.506
Yeongcheon  2007  355  3.083  10.0  -4.8  0.0  0.524
Yeongcheon  2007  356  3.148  10.3  2.4  0.0  0.83
Yeongcheon  2007  357  5.927  10.8  -3.2  0.0  0.934
Yeongcheon  2007  358  4.058  9.3  -5.5  0.0  0.518
Yeongcheon  2007  359  4.58  12.3  -0.8  0.0  0.7
Yeongcheon  2007  360  3.809  14.3  -0.1  0.0  0.767
Yeongcheon  2007  361  3.362  10.8  -3.4  6.5  0.479
Yeongcheon  2007  362  3.109  7.3  5.1  13.0  0.516
Yeongcheon  2007  363  5.002  6.1  -0.6  0.0  1.184
Yeongcheon  2007  364  4.948  -0.5  -5.5  0.1  1.149
Yeongcheon  2007  365  6.657  0.3  -5.5  0.0  1.183
Yeongcheon  2008  1  8.048  0.4  -6.0  0.0  1.043
Yeongcheon  2008  2  8.135  3.1  -6.3  0.0  1.304
Yeongcheon  2008  3  6.845  7.4  -6.1  0.0  0.92
Yeongcheon  2008  4  8.053  7.6  -6.1  0.0  0.69
Yeongcheon  2008  5  8.212  8.0  -5.0  0.0  1.225
Yeongcheon  2008  6  7.976  10.3  -3.3  0.0  0.938
Yeongcheon  2008  7  7.407  10.4  -4.8  0.0  0.813
Yeongcheon  2008  8  4.568  8.2  0.9  0.0  1.183
Yeongcheon  2008  9  6.999  9.2  -5.2  0.0  0.589
Yeongcheon  2008  10  6.962  10.4  -5.6  0.0  0.664
Yeongcheon  2008  11  3.285  5.1  1.0  15.0  0.566
Yeongcheon  2008  12  3.304  5.8  2.0  9.5  0.582
Yeongcheon  2008  13  3.392  3.5  -0.4  0.0  0.833
Yeongcheon  2008  14  4.641  6.6  -1.9  0.0  0.748
Yeongcheon  2008  15  7.478  5.7  -5.9  0.0  1.06
Yeongcheon  2008  16  8.62  1.6  -6.4  0.0  1.506
Yeongcheon  2008  17  7.491  1.1  -10.2  0.0  1.029
Yeongcheon  2008  18  8.437  3.8  -8.8  0.0  1.071
Yeongcheon  2008  19  7.438  6.7  -7.7  0.0  0.783
Yeongcheon  2008  20  3.482  4.6  -0.9  2.0  0.58
Yeongcheon  2008  21  3.508  4.7  1.3  2.5  0.658
Yeongcheon  2008  22  3.535  5.8  1.4  1.5  0.583
Yeongcheon  2008  23  5.913  4.4  -3.8  4.0  1.075
Yeongcheon  2008  24  9.033  0.2  -8.2  0.0  1.322
Yeongcheon  2008  25  8.803  2.7  -8.1  0.0  0.899
Yeongcheon  2008  26  8.571  6.3  -5.5  0.0  0.884
Yeongcheon  2008  27  7.973  5.9  -8.8  0.0  0.629
Yeongcheon  2008  28  3.781  3.7  -4.6  1.5  0.554
Yeongcheon  2008  29  5.138  4.7  -1.5  0.6  1.003
Yeongcheon  2008  30  7.844  3.4  -3.9  0.0  1.379
Yeongcheon  2008  31  9.91  2.7  -6.1  0.0  1.301
Yeongcheon  2008  32  10.204  4.9  -8.9  0.0  1.067
Yeongcheon  2008  33  4.85  5.2  -6.4  0.0  0.889
Yeongcheon  2008  34  6.254  6.0  -6.9  0.0  1.101
Yeongcheon  2008  35  10.65  5.4  -3.6  0.0  1.679
Yeongcheon  2008  36  6.123  3.1  -8.3  0.0  1.118
Yeongcheon  2008  37  10.879  4.8  -3.9  0.0  1.664
Yeongcheon  2008  38  11.19  5.1  -5.5  0.0  1.438
Yeongcheon  2008  39  10.177  5.5  -8.6  0.0  1.183
Yeongcheon  2008  40  8.209  3.0  -3.3  0.0  1.475
