[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =34.7362
Longitude  =127.7428
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    14.74  (oC)          !  annual  average  ambient  temperature
amp  =    14.99  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Yeosu  2007  36  9.786  11.1  2.7  0.0  2.2
Yeosu  2007  37  10.012  13.6  5.6  0.0  2.0
Yeosu  2007  38  10.002  13.1  6.3  0.0  1.6
Yeosu  2007  39  4.22  10.6  8.6  16.0  0.9
Yeosu  2007  40  7.644  10.6  5.0  0.0  2.7
Yeosu  2007  41  9.404  9.3  2.5  0.0  2.7
Yeosu  2007  42  12.49  9.8  1.2  0.0  3.9
Yeosu  2007  43  12.248  8.5  0.2  0.0  2.5
Yeosu  2007  44  7.711  14.1  2.5  42.5  1.2
Yeosu  2007  45  10.841  13.8  -0.2  7.5  3.7
Yeosu  2007  46  12.755  8.0  -1.0  0.0  3.6
Yeosu  2007  47  5.369  7.8  1.7  0.0  2.0
Yeosu  2007  48  4.569  6.6  5.0  4.5  1.2
Yeosu  2007  49  12.001  12.5  5.4  0.0  2.6
Yeosu  2007  50  13.623  12.1  2.7  0.0  2.5
Yeosu  2007  51  13.458  12.6  3.4  0.0  3.3
Yeosu  2007  52  13.291  14.5  4.5  0.0  3.5
Yeosu  2007  53  6.167  12.5  5.4  0.0  1.8
Yeosu  2007  54  13.385  13.0  5.0  0.0  3.7
Yeosu  2007  55  11.981  9.3  3.4  0.0  3.6
Yeosu  2007  56  8.174  10.3  6.0  0.0  3.5
Yeosu  2007  57  14.102  12.1  5.5  0.0  3.7
Yeosu  2007  58  13.927  14.6  5.5  0.0  3.8
Yeosu  2007  59  14.109  10.3  6.1  0.0  4.1
Yeosu  2007  60  9.594  11.3  5.0  0.0  3.3
Yeosu  2007  61  5.21  12.3  8.3  14.0  2.0
Yeosu  2007  62  6.35  16.7  10.1  4.5  1.8
Yeosu  2007  63  5.207  17.1  9.3  38.5  0.5
Yeosu  2007  64  9.957  9.3  -1.7  0.0  4.6
Yeosu  2007  65  15.312  2.5  -4.0  0.0  3.7
Yeosu  2007  66  12.331  4.0  -3.0  0.0  2.6
Yeosu  2007  67  13.628  7.4  0.0  0.0  4.0
Yeosu  2007  68  15.502  10.1  2.2  0.0  4.9
Yeosu  2007  69  7.363  11.5  1.1  0.0  3.8
Yeosu  2007  70  14.357  5.5  -2.4  0.0  3.7
Yeosu  2007  71  15.876  9.6  1.2  0.0  4.3
Yeosu  2007  72  13.377  12.3  4.0  0.0  4.6
Yeosu  2007  73  5.646  10.1  5.5  0.0  2.9
Yeosu  2007  74  9.274  8.6  5.0  6.0  1.7
Yeosu  2007  75  8.652  11.1  6.8  0.0  2.9
Yeosu  2007  76  9.393  9.6  5.9  0.1  2.2
Yeosu  2007  77  15.733  10.1  5.0  0.0  3.5
Yeosu  2007  78  5.864  9.8  5.9  0.0  2.5
Yeosu  2007  79  16.002  10.6  4.4  0.0  3.4
Yeosu  2007  80  12.708  12.8  5.0  0.0  3.1
Yeosu  2007  81  16.669  15.1  6.8  0.0  4.4
Yeosu  2007  82  13.147  15.5  7.1  0.3  3.6
Yeosu  2007  83  6.78  14.6  10.0  35.0  1.2
Yeosu  2007  84  16.718  18.5  8.8  0.0  4.8
Yeosu  2007  85  15.583  15.6  8.1  0.0  4.1
Yeosu  2007  86  11.489  16.7  11.3  0.0  4.2
Yeosu  2007  87  15.121  15.3  7.8  0.0  4.6
Yeosu  2007  88  13.042  14.5  10.5  0.2  3.4
Yeosu  2007  89  12.078  14.6  10.6  0.0  3.2
Yeosu  2007  90  7.807  16.0  10.1  2.0  3.7
Yeosu  2007  91  6.817  12.6  8.1  4.0  3.7
Yeosu  2007  92  14.122  13.3  4.1  0.0  4.5
Yeosu  2007  93  18.036  10.6  3.5  0.0  5.7
Yeosu  2007  94  16.647  12.8  5.4  0.0  5.8
Yeosu  2007  95  15.564  13.1  6.1  0.0  5.6
Yeosu  2007  96  16.887  15.1  8.5  0.0  5.5
Yeosu  2007  97  17.796  16.5  8.8  0.0  6.2
Yeosu  2007  98  13.957  15.5  10.1  0.0  5.2
Yeosu  2007  99  18.67  16.6  8.1  0.0  5.4
Yeosu  2007  100  16.933  16.3  8.3  0.0  5.0
Yeosu  2007  101  17.738  15.1  9.8  0.0  4.3
Yeosu  2007  102  14.494  16.8  10.0  0.0  6.2
Yeosu  2007  103  14.012  17.2  9.3  13.5  5.2
Yeosu  2007  104  18.777  16.2  7.6  0.0  5.3
Yeosu  2007  105  15.615  17.2  10.3  2.0  4.8
Yeosu  2007  106  6.952  10.8  7.0  15.5  2.2
Yeosu  2007  107  9.681  13.3  7.0  0.0  3.5
Yeosu  2007  108  12.311  13.3  9.5  0.0  3.6
Yeosu  2007  109  17.981  15.6  8.3  0.0  5.4
Yeosu  2007  110  9.358  17.6  10.8  0.0  3.3
Yeosu  2007  111  7.113  17.3  14.8  0.1  2.4
Yeosu  2007  112  7.143  20.2  13.1  11.5  4.5
Yeosu  2007  113  18.289  16.2  11.3  0.0  5.6
Yeosu  2007  114  7.748  14.6  10.6  0.0  4.1
Yeosu  2007  115  19.146  20.1  10.8  0.0  6.5
Yeosu  2007  116  17.878  19.2  11.5  0.0  4.6
Yeosu  2007  117  16.167  20.7  12.8  0.0  6.5
Yeosu  2007  118  20.597  21.2  11.5  0.0  8.7
Yeosu  2007  119  19.761  21.8  12.0  0.0  7.0
Yeosu  2007  120  8.249  18.2  12.6  14.5  4.0
Yeosu  2007  121  7.394  14.0  12.3  0.5  1.5
Yeosu  2007  122  20.433  22.8  11.6  0.0  7.0
Yeosu  2007  123  15.393  19.3  12.8  0.0  4.4
Yeosu  2007  124  14.762  20.2  14.8  0.0  4.6
Yeosu  2007  125  12.359  19.2  12.3  8.0  2.3
Yeosu  2007  126  7.515  17.1  13.5  12.0  2.0
Yeosu  2007  127  21.056  26.2  14.5  0.0  8.1
Yeosu  2007  128  20.534  27.2  16.8  0.0  7.9
Yeosu  2007  129  15.128  20.7  13.8  14.5  5.1
Yeosu  2007  130  18.263  23.2  14.1  0.0  7.7
Yeosu  2007  131  20.736  18.8  13.5  0.0  4.8
Yeosu  2007  132  7.643  16.2  14.8  16.0  3.0
Yeosu  2007  133  21.458  19.5  12.5  0.0  7.5
Yeosu  2007  134  19.926  20.3  13.8  0.0  7.7
Yeosu  2007  135  18.726  21.7  14.5  0.0  6.7
Yeosu  2007  136  7.717  19.0  14.1  31.5  3.8
Yeosu  2007  137  18.325  24.6  14.3  0.0  7.2
Yeosu  2007  138  19.461  22.2  14.1  0.5  7.3
Yeosu  2007  139  17.92  22.6  13.1  0.0  6.0
Yeosu  2007  140  20.394  19.1  13.6  0.0  5.4
Yeosu  2007  141  13.156  20.2  13.8  0.0  3.9
Yeosu  2007  142  21.548  22.2  14.0  0.0  6.4
Yeosu  2007  143  13.3  21.1  15.3  0.0  4.0
Yeosu  2007  144  10.745  20.7  17.7  72.0  3.2
Yeosu  2007  145  19.252  27.8  18.2  12.0  8.4
Yeosu  2007  146  21.167  23.7  17.5  0.0  8.0
Yeosu  2007  147  14.361  28.5  17.3  0.0  7.4
Yeosu  2007  148  17.84  19.7  15.8  0.0  4.5
Yeosu  2007  149  11.254  21.7  15.1  0.0  3.8
Yeosu  2007  150  20.771  25.0  16.2  0.0  6.6
Yeosu  2007  151  18.433  20.3  16.1  0.0  5.6
Yeosu  2007  152  8.041  18.2  16.2  0.0  3.0
Yeosu  2007  153  7.937  18.2  16.2  0.0  2.6
Yeosu  2007  154  17.231  24.3  17.7  0.0  6.1
Yeosu  2007  155  17.687  23.0  17.1  0.0  5.0
Yeosu  2007  156  19.708  23.6  18.5  0.0  6.4
Yeosu  2007  157  21.17  23.6  19.2  0.0  6.6
Yeosu  2007  158  17.26  26.1  19.5  0.0  7.0
Yeosu  2007  159  19.392  23.7  18.6  0.0  6.8
Yeosu  2007  160  9.44  19.7  16.7  0.0  4.0
Yeosu  2007  161  19.961  22.8  16.0  0.0  6.0
Yeosu  2007  162  18.063  22.3  17.1  0.0  4.9
Yeosu  2007  163  21.31  23.8  17.3  0.0  5.7
Yeosu  2007  164  8.001  21.8  17.1  7.0  1.8
Yeosu  2007  165  8.004  20.8  16.7  7.5  2.9
Yeosu  2007  166  8.118  21.6  19.0  0.0  4.7
Yeosu  2007  167  11.923  25.7  14.5  8.0  3.1
Yeosu  2007  168  9.016  23.2  18.7  0.0  3.6
Yeosu  2007  169  17.739  24.1  18.2  0.0  5.3
Yeosu  2007  170  19.303  24.0  17.8  0.0  6.2
Yeosu  2007  171  12.371  23.8  19.0  0.0  4.2
Yeosu  2007  172  8.01  22.7  20.6  14.0  2.5
Yeosu  2007  173  8.009  23.0  19.1  3.5  2.0
Yeosu  2007  174  8.008  21.3  19.2  9.0  2.8
Yeosu  2007  175  9.123  23.7  20.2  9.5  2.4
Yeosu  2007  176  8.003  21.3  19.8  3.5  1.9
Yeosu  2007  177  12.357  23.7  20.2  0.0  4.1
Yeosu  2007  178  11.571  25.3  19.6  0.0  3.9
Yeosu  2007  179  7.992  23.1  21.3  1.5  1.0
Yeosu  2007  180  13.125  25.7  21.7  4.0  3.5
Yeosu  2007  181  19.037  23.2  20.3  0.1  3.8
Yeosu  2007  182  7.978  21.0  19.7  103.0  0.6
Yeosu  2007  183  9.088  23.5  20.0  6.0  1.8
Yeosu  2007  184  15.442  26.5  21.2  0.1  3.4
Yeosu  2007  185  9.074  23.6  19.2  54.5  2.5
Yeosu  2007  186  8.397  23.2  20.3  0.5  4.3
Yeosu  2007  187  7.943  21.1  19.1  25.5  2.0
Yeosu  2007  188  14.179  26.0  20.5  0.0  3.9
Yeosu  2007  189  8.149  22.6  20.8  0.0  3.3
Yeosu  2007  190  7.916  21.3  19.3  55.5  0.9
Yeosu  2007  191  8.909  24.5  20.1  38.5  2.5
Yeosu  2007  192  7.896  22.7  20.3  0.0  2.1
Yeosu  2007  193  11.56  24.7  21.2  0.0  4.7
Yeosu  2007  194  8.208  23.6  21.5  4.0  1.9
Yeosu  2007  195  16.877  25.5  21.1  0.0  6.4
Yeosu  2007  196  13.524  24.7  19.7  0.2  7.5
Yeosu  2007  197  8.059  21.7  18.5  16.0  2.3
Yeosu  2007  198  14.383  26.7  20.5  0.0  6.6
Yeosu  2007  199  18.924  26.2  21.1  0.0  5.4
Yeosu  2007  200  7.795  25.3  22.8  23.0  2.5
Yeosu  2007  201  12.778  27.1  21.2  3.5  4.3
Yeosu  2007  202  8.098  24.2  20.6  0.2  3.7
Yeosu  2007  203  20.398  27.2  20.7  0.0  7.0
Yeosu  2007  204  12.28  26.2  22.1  0.0  4.4
Yeosu  2007  205  10.819  26.5  22.7  0.0  4.8
Yeosu  2007  206  17.447  29.0  24.5  0.0  7.0
Yeosu  2007  207  20.745  31.0  25.2  0.0  6.7
Yeosu  2007  208  21.272  32.7  25.7  0.0  7.5
Yeosu  2007  209  21.244  33.7  25.7  0.0  8.3
Yeosu  2007  210  19.006  32.0  24.7  0.0  7.0
Yeosu  2007  211  13.015  26.6  23.1  0.0  5.1
Yeosu  2007  212  15.749  27.5  22.7  0.0  7.5
Yeosu  2007  213  18.478  29.5  24.2  0.0  6.3
Yeosu  2007  214  11.838  29.6  25.0  0.0  4.7
Yeosu  2007  215  15.114  30.1  25.6  0.0  5.9
Yeosu  2007  216  16.734  29.3  24.1  2.0  6.6
Yeosu  2007  217  7.474  25.7  23.5  24.0  1.8
Yeosu  2007  218  7.45  24.6  22.2  8.0  3.6
Yeosu  2007  219  7.975  26.7  22.2  82.0  1.3
Yeosu  2007  220  8.935  28.2  24.8  0.5  4.2
Yeosu  2007  221  12.956  29.1  25.7  0.0  6.0
Yeosu  2007  222  10.411  28.1  25.0  6.0  5.4
Yeosu  2007  223  16.82  28.2  25.2  0.0  5.7
Yeosu  2007  224  7.299  27.1  24.3  26.5  2.0
Yeosu  2007  225  7.272  25.5  23.5  55.5  2.5
Yeosu  2007  226  7.245  26.7  24.2  5.0  2.7
Yeosu  2007  227  12.427  28.7  23.6  4.0  5.6
Yeosu  2007  228  17.701  29.7  23.8  0.0  6.0
Yeosu  2007  229  19.279  31.2  24.8  0.0  6.5
Yeosu  2007  230  17.934  30.2  25.1  0.0  6.7
Yeosu  2007  231  16.484  29.7  24.6  0.0  5.6
Yeosu  2007  232  15.468  29.7  24.8  0.0  6.2
Yeosu  2007  233  18.216  30.3  25.3  0.0  6.9
Yeosu  2007  234  13.337  29.7  25.3  0.1  4.7
Yeosu  2007  235  17.897  29.7  24.6  0.0  6.1
Yeosu  2007  236  19.553  30.6  24.6  0.0  7.1
Yeosu  2007  237  19.814  30.6  24.1  0.0  7.3
Yeosu  2007  238  15.071  30.3  24.7  10.5  6.1
Yeosu  2007  239  17.993  30.0  25.6  0.0  7.1
Yeosu  2007  240  7.551  28.7  25.3  2.0  4.2
Yeosu  2007  241  6.774  25.7  23.2  35.0  2.5
Yeosu  2007  242  7.478  23.6  20.7  8.0  2.8
Yeosu  2007  243  6.809  23.5  20.3  0.0  4.3
Yeosu  2007  244  6.668  22.2  17.7  77.5  2.4
Yeosu  2007  245  6.632  21.0  18.7  6.0  2.3
Yeosu  2007  246  11.292  25.5  20.1  0.0  4.1
Yeosu  2007  247  6.558  22.7  19.2  16.5  4.9
Yeosu  2007  248  6.521  21.6  18.8  37.5  3.0
Yeosu  2007  249  6.794  21.8  19.0  31.0  3.4
Yeosu  2007  250  8.199  23.2  18.6  2.0  3.0
Yeosu  2007  251  16.694  26.7  19.7  0.0  6.8
Yeosu  2007  252  12.111  25.2  20.0  0.0  4.1
Yeosu  2007  253  17.471  26.8  19.1  0.0  5.9
Yeosu  2007  254  11.18  26.3  19.5  0.0  4.8
Yeosu  2007  255  15.084  27.0  20.1  0.0  4.8
Yeosu  2007  256  12.282  26.3  20.6  0.0  6.7
Yeosu  2007  257  6.169  23.7  20.1  16.0  3.1
Yeosu  2007  258  6.128  25.5  21.2  62.0  2.8
Yeosu  2007  259  6.087  24.2  20.5  51.0  2.8
Yeosu  2007  260  14.924  24.5  20.2  3.0  6.1
Yeosu  2007  261  10.278  24.3  20.7  0.5  5.0
Yeosu  2007  262  7.745  27.7  22.5  1.0  3.3
Yeosu  2007  263  9.274  28.6  24.8  0.5  6.8
Yeosu  2007  264  12.852  28.0  23.6  0.5  6.4
Yeosu  2007  265  8.771  26.3  21.2  0.0  5.3
Yeosu  2007  266  5.794  21.3  19.6  3.0  2.0
Yeosu  2007  267  5.849  20.8  19.2  4.0  2.0
Yeosu  2007  268  15.85  25.8  20.2  0.0  6.1
Yeosu  2007  269  15.474  24.2  19.6  0.0  4.9
Yeosu  2007  270  16.058  26.0  19.8  0.0  5.4
Yeosu  2007  271  5.676  24.2  20.8  0.0  4.9
Yeosu  2007  272  5.537  21.8  18.7  0.0  3.6
Yeosu  2007  273  6.155  22.1  19.2  0.0  4.4
Yeosu  2007  274  9.868  23.7  19.0  0.0  3.4
Yeosu  2007  275  12.984  24.2  18.6  0.0  4.2
Yeosu  2007  276  12.252  23.7  20.1  0.0  4.0
Yeosu  2007  277  11.342  26.7  20.1  0.0  5.8
Yeosu  2007  278  12.744  24.0  20.0  0.0  5.9
Yeosu  2007  279  14.864  24.0  18.5  0.0  6.3
Yeosu  2007  280  5.192  21.5  19.0  53.5  2.3
Yeosu  2007  281  5.24  21.6  16.7  10.0  3.0
Yeosu  2007  282  10.705  21.1  16.5  0.0  5.6
Yeosu  2007  283  13.058  22.6  17.1  0.0  4.7
Yeosu  2007  284  14.672  23.2  16.7  0.0  6.3
Yeosu  2007  285  5.689  20.0  15.8  0.0  4.1
Yeosu  2007  286  7.057  21.0  16.8  0.0  4.4
Yeosu  2007  287  14.214  22.8  14.8  0.0  5.9
Yeosu  2007  288  12.723  20.7  15.3  0.3  4.3
Yeosu  2007  289  11.246  21.5  14.3  0.0  5.3
Yeosu  2007  290  12.899  20.2  14.6  0.0  5.5
Yeosu  2007  291  12.039  19.3  13.3  0.0  4.0
Yeosu  2007  292  11.871  19.6  11.0  0.0  5.6
Yeosu  2007  293  12.896  12.8  8.1  0.0  4.8
Yeosu  2007  294  12.471  18.2  7.9  0.0  5.0
Yeosu  2007  295  11.882  20.2  11.3  0.0  4.1
Yeosu  2007  296  12.637  20.6  13.5  0.0  3.6
Yeosu  2007  297  12.219  21.2  14.8  0.0  3.6
Yeosu  2007  298  5.438  18.7  15.5  14.0  2.1
Yeosu  2007  299  7.285  21.0  15.8  15.5  4.3
Yeosu  2007  300  12.708  19.1  14.8  0.0  4.2
Yeosu  2007  301  10.428  20.3  12.8  0.0  4.0
Yeosu  2007  302  10.032  17.1  11.6  0.0  3.9
Yeosu  2007  303  7.632  17.3  10.8  1.0  3.3
Yeosu  2007  304  5.978  16.6  10.8  0.0  3.2
Yeosu  2007  305  7.918  14.3  9.6  0.1  4.2
Yeosu  2007  306  9.758  14.8  8.1  0.0  3.8
Yeosu  2007  307  11.735  16.6  8.1  0.0  4.1
Yeosu  2007  308  8.688  16.6  11.3  0.0  4.1
Yeosu  2007  309  4.044  15.8  13.6  0.0  3.7
Yeosu  2007  310  4.242  16.7  13.3  0.0  5.6
Yeosu  2007  311  11.048  18.7  11.3  0.0  3.1
Yeosu  2007  312  9.143  18.1  12.1  0.0  3.5
Yeosu  2007  313  9.843  18.7  13.3  0.0  3.5
Yeosu  2007  314  8.419  15.1  9.8  0.0  3.4
Yeosu  2007  315  10.621  14.0  8.6  0.0  3.9
Yeosu  2007  316  10.406  14.8  7.8  0.0  3.5
Yeosu  2007  317  8.78  15.7  8.1  0.0  3.6
Yeosu  2007  318  8.874  16.1  9.0  0.0  3.5
Yeosu  2007  319  8.01  18.1  10.6  0.0  4.0
Yeosu  2007  320  8.181  13.6  6.3  0.0  3.7
Yeosu  2007  321  9.957  13.5  4.4  0.0  3.9
Yeosu  2007  322  9.611  9.8  0.8  0.0  4.1
Yeosu  2007  323  9.702  7.8  -1.5  0.0  2.6
Yeosu  2007  324  9.938  9.5  4.0  0.0  3.4
Yeosu  2007  325  8.166  11.3  3.2  0.0  3.1
Yeosu  2007  326  9.692  11.3  3.5  0.0  2.7
Yeosu  2007  327  9.501  13.8  6.3  0.0  2.4
Yeosu  2007  328  9.455  16.6  8.0  0.0  3.0
Yeosu  2007  329  9.269  14.5  6.3  0.0  2.5
Yeosu  2007  330  4.385  15.8  7.5  0.0  2.4
Yeosu  2007  331  4.013  9.1  4.3  0.0  3.3
Yeosu  2007  332  9.633  11.6  2.7  0.0  3.4
Yeosu  2007  333  9.593  16.3  7.3  0.0  4.4
Yeosu  2007  334  9.417  9.6  3.0  0.0  3.8
Yeosu  2007  335  9.312  10.6  3.0  0.0  2.8
Yeosu  2007  336  3.78  10.3  5.9  7.0  1.0
Yeosu  2007  337  7.601  10.0  3.2  0.0  2.9
Yeosu  2007  338  8.327  5.5  0.6  0.0  2.7
Yeosu  2007  339  9.459  6.5  0.2  0.0  3.1
Yeosu  2007  340  3.382  6.0  0.2  0.0  2.7
Yeosu  2007  341  7.575  8.8  3.9  0.0  3.0
Yeosu  2007  342  8.908  8.8  3.4  0.0  3.2
Yeosu  2007  343  8.55  9.1  2.7  0.0  2.3
Yeosu  2007  344  4.284  9.0  3.9  0.1  1.6
Yeosu  2007  345  7.034  15.3  7.9  0.0  1.4
Yeosu  2007  346  3.258  9.8  6.6  7.0  0.3
Yeosu  2007  347  7.211  9.1  3.2  0.0  2.6
Yeosu  2007  348  5.726  6.4  2.2  0.0  1.5
Yeosu  2007  349  7.727  9.8  1.7  0.0  2.3
Yeosu  2007  350  8.991  8.3  0.6  0.0  2.5
Yeosu  2007  351  7.513  9.6  1.7  0.0  1.8
Yeosu  2007  352  8.244  9.6  2.7  0.0  2.7
Yeosu  2007  353  7.574  9.6  2.9  0.0  2.2
Yeosu  2007  354  8.374  10.8  3.0  0.0  2.1
Yeosu  2007  355  3.23  8.5  6.3  5.5  2.9
Yeosu  2007  356  3.699  11.6  7.4  0.5  2.0
Yeosu  2007  357  7.847  12.3  4.5  0.0  3.1
Yeosu  2007  358  5.177  9.0  3.9  0.0  2.8
Yeosu  2007  359  7.861  11.6  7.3  0.0  3.5
Yeosu  2007  360  8.875  13.3  9.0  0.0  2.8
Yeosu  2007  361  3.988  11.3  8.0  6.5  2.5
Yeosu  2007  362  3.861  12.1  6.9  5.5  1.5
Yeosu  2007  363  5.619  8.0  2.0  0.0  1.7
Yeosu  2007  364  6.642  2.2  -1.3  0.5  1.7
Yeosu  2007  365  7.265  2.0  -2.2  0.0  2.6
Yeosu  2008  1  8.569  0.6  -3.0  0.0  2.2
Yeosu  2008  2  9.405  3.9  -1.6  0.0  3.0
Yeosu  2008  3  8.615  7.5  1.2  0.0  2.4
Yeosu  2008  4  9.322  8.0  1.7  0.0  2.2
Yeosu  2008  5  9.078  9.8  2.2  0.0  1.7
Yeosu  2008  6  8.971  11.8  2.5  0.0  1.9
Yeosu  2008  7  8.521  13.0  4.6  0.0  1.8
Yeosu  2008  8  5.449  10.0  4.4  0.0  1.9
Yeosu  2008  9  9.071  11.3  3.7  0.0  1.6
Yeosu  2008  10  7.858  11.0  4.0  0.0  2.7
Yeosu  2008  11  3.431  9.3  6.0  10.0  1.2
Yeosu  2008  12  3.45  6.6  5.4  13.0  1.6
Yeosu  2008  13  6.418  5.9  1.6  0.0  2.6
Yeosu  2008  14  8.777  8.3  2.5  0.0  2.7
Yeosu  2008  15  7.191  6.4  -0.5  0.0  3.6
Yeosu  2008  16  9.574  1.7  -3.9  0.0  2.8
Yeosu  2008  17  7.838  3.5  -5.8  0.0  1.6
Yeosu  2008  18  8.024  5.3  -1.7  0.0  3.1
Yeosu  2008  19  4.898  5.7  0.3  0.0  2.5
Yeosu  2008  20  3.626  5.9  3.9  4.5  1.2
Yeosu  2008  21  3.652  6.0  3.7  0.0  2.2
Yeosu  2008  22  3.678  5.4  4.1  3.0  0.9
Yeosu  2008  23  8.258  5.0  -1.6  0.2  2.0
Yeosu  2008  24  10.227  1.0  -4.8  0.0  3.1
Yeosu  2008  25  8.953  2.7  -3.5  0.0  1.5
Yeosu  2008  26  5.504  5.3  0.5  0.0  2.3
Yeosu  2008  27  9.966  7.5  1.1  0.0  2.0
Yeosu  2008  28  3.849  4.8  0.4  1.0  1.0
Yeosu  2008  29  6.759  6.1  0.7  0.0  2.5
Yeosu  2008  30  9.168  4.9  -2.1  0.0  3.4
Yeosu  2008  31  10.914  3.3  -2.4  0.0  2.6
Yeosu  2008  32  10.293  4.5  -4.1  0.0  2.5
Yeosu  2008  33  4.397  5.0  1.4  0.0  2.1
Yeosu  2008  34  9.808  6.3  -0.1  0.0  3.5
Yeosu  2008  35  11.128  6.3  -1.0  0.0  2.6
Yeosu  2008  36  7.973  3.4  -2.6  0.0  2.7
Yeosu  2008  37  11.201  4.6  -2.2  0.0  3.9
Yeosu  2008  38  11.915  4.5  -2.9  0.0  1.6
Yeosu  2008  39  11.596  5.3  -2.9  0.0  3.0
Yeosu  2008  40  8.853  3.8  -0.9  0.0  2.5
Yeosu  2008  41  11.107  9.0  -2.1  0.0  3.4
Yeosu  2008  42  9.146  8.9  1.4  0.0  4.3
Yeosu  2008  43  11.017  1.6  -4.7  0.0  3.7
Yeosu  2008  44  12.911  2.0  -7.3  0.0  2.7
Yeosu  2008  45  12.169  5.4  -2.4  0.0  3.5
Yeosu  2008  46  13.089  5.0  -2.7  0.0  4.2
Yeosu  2008  47  13.011  4.8  -3.6  0.0  3.4
Yeosu  2008  48  13.016  5.5  -1.9  0.0  2.9
Yeosu  2008  49  12.936  7.4  -1.2  0.0  3.8
Yeosu  2008  50  13.025  8.1  -0.5  0.0  3.4
Yeosu  2008  51  13.115  11.0  2.0  0.0  4.5
Yeosu  2008  52  12.945  10.4  1.0  0.0  2.8
Yeosu  2008  53  10.774  11.4  3.2  0.0  3.8
Yeosu  2008  54  13.735  8.5  -1.9  0.0  5.3
Yeosu  2008  55  13.739  4.7  -3.5  0.0  4.1
Yeosu  2008  56  6.229  6.6  0.8  0.1  1.2
Yeosu  2008  57  7.88  4.8  0.3  12.0  2.9
Yeosu  2008  58  14.374  9.3  -1.0  0.0  4.2
Yeosu  2008  59  14.828  8.9  -0.6  0.0  3.0
Yeosu  2008  60  12.575  12.0  3.3  0.0  3.6
Yeosu  2008  61  14.567  11.3  1.8  0.0  4.2
Yeosu  2008  62  8.999  12.0  2.8  0.0  2.7
Yeosu  2008  63  10.44  8.9  2.4  0.0  4.3
Yeosu  2008  64  14.202  7.9  1.3  0.0  4.6
Yeosu  2008  65  15.127  9.5  0.6  0.0  4.0
Yeosu  2008  66  13.356  11.4  1.8  0.0  3.0
Yeosu  2008  67  15.595  11.9  1.8  0.0  4.1
Yeosu  2008  68  13.901  11.6  2.2  0.0  3.8
Yeosu  2008  69  5.471  9.1  5.8  0.4  1.5
Yeosu  2008  70  15.403  13.5  4.1  0.0  3.6
